-------------------------------------------------------------------------------
Parachutes v2 - geometry file -
-------------------------------------------------------------------------------
121 100   # of nodes and elements
# Nodes coordinates
     1     1.0000000e+00     1.0000000e+00     0.0000000e+00
     2     9.0000000e-01     1.0000000e+00     0.0000000e+00
     3     1.0000000e+00     9.0000000e-01     0.0000000e+00
     4     9.0000000e-01     9.0000000e-01     0.0000000e+00
     5     1.0000000e+00     8.0000000e-01     0.0000000e+00
     6     8.0000000e-01     1.0000000e+00     0.0000000e+00
     7     9.0000000e-01     8.0000000e-01     0.0000000e+00
     8     8.0000000e-01     9.0000000e-01     0.0000000e+00
     9     8.0000000e-01     8.0000000e-01     0.0000000e+00
    10     7.0000000e-01     1.0000000e+00     0.0000000e+00
    11     1.0000000e+00     7.0000000e-01     0.0000000e+00
    12     9.0000000e-01     7.0000000e-01     0.0000000e+00
    13     7.0000000e-01     9.0000000e-01     0.0000000e+00
    14     8.0000000e-01     7.0000000e-01     0.0000000e+00
    15     7.0000000e-01     8.0000000e-01     0.0000000e+00
    16     6.0000000e-01     1.0000000e+00     0.0000000e+00
    17     1.0000000e+00     6.0000000e-01     0.0000000e+00
    18     6.0000000e-01     9.0000000e-01     0.0000000e+00
    19     9.0000000e-01     6.0000000e-01     0.0000000e+00
    20     7.0000000e-01     7.0000000e-01     0.0000000e+00
    21     8.0000000e-01     6.0000000e-01     0.0000000e+00
    22     6.0000000e-01     8.0000000e-01     0.0000000e+00
    23     1.0000000e+00     5.0000000e-01     0.0000000e+00
    24     5.0000000e-01     1.0000000e+00     0.0000000e+00
    25     7.0000000e-01     6.0000000e-01     0.0000000e+00
    26     6.0000000e-01     7.0000000e-01     0.0000000e+00
    27     9.0000000e-01     5.0000000e-01     0.0000000e+00
    28     5.0000000e-01     9.0000000e-01     0.0000000e+00
    29     5.0000000e-01     8.0000000e-01     0.0000000e+00
    30     8.0000000e-01     5.0000000e-01     0.0000000e+00
    31     6.0000000e-01     6.0000000e-01     0.0000000e+00
    32     7.0000000e-01     5.0000000e-01     0.0000000e+00
    33     5.0000000e-01     7.0000000e-01     0.0000000e+00
    34     1.0000000e+00     4.0000000e-01     0.0000000e+00
    35     4.0000000e-01     1.0000000e+00     0.0000000e+00
    36     4.0000000e-01     9.0000000e-01     0.0000000e+00
    37     9.0000000e-01     4.0000000e-01     0.0000000e+00
    38     8.0000000e-01     4.0000000e-01     0.0000000e+00
    39     4.0000000e-01     8.0000000e-01     0.0000000e+00
    40     5.0000000e-01     6.0000000e-01     0.0000000e+00
    41     6.0000000e-01     5.0000000e-01     0.0000000e+00
    42     7.0000000e-01     4.0000000e-01     0.0000000e+00
    43     4.0000000e-01     7.0000000e-01     0.0000000e+00
    44     1.0000000e+00     3.0000000e-01     0.0000000e+00
    45     3.0000000e-01     1.0000000e+00     0.0000000e+00
    46     3.0000000e-01     9.0000000e-01     0.0000000e+00
    47     9.0000000e-01     3.0000000e-01     0.0000000e+00
    48     5.0000000e-01     5.0000000e-01     0.0000000e+00
    49     4.0000000e-01     6.0000000e-01     0.0000000e+00
    50     6.0000000e-01     4.0000000e-01     0.0000000e+00
    51     3.0000000e-01     8.0000000e-01     0.0000000e+00
    52     8.0000000e-01     3.0000000e-01     0.0000000e+00
    53     3.0000000e-01     7.0000000e-01     0.0000000e+00
    54     7.0000000e-01     3.0000000e-01     0.0000000e+00
    55     4.0000000e-01     5.0000000e-01     0.0000000e+00
    56     5.0000000e-01     4.0000000e-01     0.0000000e+00
    57     1.0000000e+00     2.0000000e-01     0.0000000e+00
    58     2.0000000e-01     1.0000000e+00     0.0000000e+00
    59     6.0000000e-01     3.0000000e-01     0.0000000e+00
    60     3.0000000e-01     6.0000000e-01     0.0000000e+00
    61     2.0000000e-01     9.0000000e-01     0.0000000e+00
    62     9.0000000e-01     2.0000000e-01     0.0000000e+00
    63     2.0000000e-01     8.0000000e-01     0.0000000e+00
    64     8.0000000e-01     2.0000000e-01     0.0000000e+00
    65     4.0000000e-01     4.0000000e-01     0.0000000e+00
    66     7.0000000e-01     2.0000000e-01     0.0000000e+00
    67     2.0000000e-01     7.0000000e-01     0.0000000e+00
    68     3.0000000e-01     5.0000000e-01     0.0000000e+00
    69     5.0000000e-01     3.0000000e-01     0.0000000e+00
    70     2.0000000e-01     6.0000000e-01     0.0000000e+00
    71     6.0000000e-01     2.0000000e-01     0.0000000e+00
    72     1.0000000e+00     1.0000000e-01     0.0000000e+00
    73     1.0000000e-01     1.0000000e+00     0.0000000e+00
    74     1.0000000e-01     9.0000000e-01     0.0000000e+00
    75     9.0000000e-01     1.0000000e-01     0.0000000e+00
    76     4.0000000e-01     3.0000000e-01     0.0000000e+00
    77     3.0000000e-01     4.0000000e-01     0.0000000e+00
    78     8.0000000e-01     1.0000000e-01     0.0000000e+00
    79     1.0000000e-01     8.0000000e-01     0.0000000e+00
    80     5.0000000e-01     2.0000000e-01     0.0000000e+00
    81     2.0000000e-01     5.0000000e-01     0.0000000e+00
    82     1.0000000e-01     7.0000000e-01     0.0000000e+00
    83     7.0000000e-01     1.0000000e-01     0.0000000e+00
    84     1.0000000e-01     6.0000000e-01     0.0000000e+00
    85     6.0000000e-01     1.0000000e-01     0.0000000e+00
    86     3.0000000e-01     3.0000000e-01     0.0000000e+00
    87     2.0000000e-01     4.0000000e-01     0.0000000e+00
    88     1.0000000e+00     0.0000000e+00     0.0000000e+00
    89     0.0000000e+00     1.0000000e+00     0.0000000e+00
    90     4.0000000e-01     2.0000000e-01     0.0000000e+00
    91     0.0000000e+00     9.0000000e-01     0.0000000e+00
    92     9.0000000e-01     0.0000000e+00     0.0000000e+00
    93     8.0000000e-01     0.0000000e+00     0.0000000e+00
    94     0.0000000e+00     8.0000000e-01     0.0000000e+00
    95     1.0000000e-01     5.0000000e-01     0.0000000e+00
    96     5.0000000e-01     1.0000000e-01     0.0000000e+00
    97     0.0000000e+00     7.0000000e-01     0.0000000e+00
    98     7.0000000e-01     0.0000000e+00     0.0000000e+00
    99     2.0000000e-01     3.0000000e-01     0.0000000e+00
   100     3.0000000e-01     2.0000000e-01     0.0000000e+00
   101     0.0000000e+00     6.0000000e-01     0.0000000e+00
   102     6.0000000e-01     0.0000000e+00     0.0000000e+00
   103     4.0000000e-01     1.0000000e-01     0.0000000e+00
   104     1.0000000e-01     4.0000000e-01     0.0000000e+00
   105     0.0000000e+00     5.0000000e-01     0.0000000e+00
   106     5.0000000e-01     0.0000000e+00     0.0000000e+00
